"meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
1.30203388973864,1.55110760044277,0.504199447161386,0.284100574101637,1.87874760790984,1.59464703380821,5.43564326443283,41.7101405419141,0.903247988582548,0.415992840422827,0.397778014033596,1.30203388973864,2.32618788342207,0.0672268907563025,5.33333333333333,0.428638059701493,0.03125,4.21875,4.1875,0.0565442020665901,"male"
1.48709319079183,1.81378418202101,0.472921374581158,0.248551910439232,2.33096963557495,2.08241772513572,5.34278605271215,37.8291503772553,0.904673135305192,0.439213825542062,0.108366451076651,1.48709319079183,2.4990766707473,0.0796019900497512,5.33333333333333,0.410050675675676,0.03125,4.21875,4.1875,0.0862227324913892,"male"
1.82957396735055,1.26162737706498,1.62551084020226,0.744510632402854,2.56469488120801,1.82018424880515,2.8403586118614,15.5034604303648,0.932744522929354,0.372625230627979,0.504502320426681,1.82957396735055,1.30926156804644,0.104575163398693,5.33333333333333,0.953125,0.03125,3.34375,3.3125,0.0943396226415094,"male"
2.18042685374124,1.62017964096575,1.71488799715548,0.803575963834002,3.3218621425306,2.5182861786966,2.30522772223914,11.2307117141875,0.957694187281235,0.575451126434589,0.0499568243002997,2.18042685374124,1.43845344209818,0.076555023923445,5.33333333333333,1.08142605633803,0.03125,5.34375,5.3125,0.142194570135747,"male"
2.79301208295476,1.84679019348211,2.61667289390976,1.16817952042902,4.21055407811161,3.04237455768259,2.22560114402192,19.3736861537878,0.975481159150822,0.773051273856664,0.0500010989252511,2.79301208295476,1.62740591041205,0.0634920634920635,5.33333333333333,1.27136479591837,0.03125,7,6.96875,0.178757908962467,"male"
2.99828808466448,1.78858831677355,3.08503632751912,1.37432311083295,4.16316090233748,2.78883779150453,1.5552043444262,6.29212482266527,0.971571462434869,0.679849995890174,0.0500966012680617,2.99828808466448,2.24783052374569,0.0642570281124498,5.33333333333333,1.53734756097561,0.03125,4.96875,4.9375,0.190448791714614,"male"
1.77428612779909,1.89236775860676,0.828380849472197,0.337461557642756,2.87525974565705,2.5377981880143,7.12547189973757,105.921175748908,0.926724777306894,0.397950301321653,0.0599285179951791,1.77428612779909,2.93890200186324,0.0647773279352227,5.33333333333333,0.501838235294118,0.03125,4.09375,4.0625,0.0936601859678783,"male"
1.342321714439,1.40895977953024,0.693707554012176,0.280313853051715,2.08681509483725,1.80650124178553,7.91788126291213,129.066651866877,0.907808433271965,0.304230170772761,0.0600013187103013,1.342321714439,2.13386173314699,0.0627450980392157,5.33333333333333,0.333584337349398,0.03125,3.4375,3.40625,0.075474006116208,"male"
1.89074727636415,1.84586935455937,1.14314541331095,0.404757227807639,2.99242843622208,2.58767120841444,6.20889457661157,79.0155900453986,0.940590942703731,0.479338551809447,0.0600010714477044,1.89074727636415,2.57180486871519,0.0627450980392157,5.33333333333333,0.555324074074074,0.03125,4.03125,4,0.0882686491935484,"male"
1.21100583014161,1.27082380682213,0.710873723002286,0.408009516256939,1.47791202127163,1.06990250501469,5.80509564264719,61.2619424326019,0.896966827618297,0.244804407306351,0.0599197648924756,1.21100583014161,2.01133485807373,0.116788321167883,5.33333333333333,0.333522727272727,0.03125,1.21875,1.1875,0.101425438596491,"male"
1.43628438130521,1.52696622468724,0.713826713244491,0.364385215853711,2.24261439599776,1.87822918014405,7.10575239157146,78.2919734796052,0.910832209169341,0.411428974542299,0.059925820502868,1.43628438130521,2.31492462423553,0.0627450980392157,5.33333333333333,0.457417582417582,0.03125,4.03125,4,0.0666415662650602,"male"
1.36257076707543,1.49003146527283,0.580940100808815,0.339702262337358,2.1180107841988,1.77830852186145,7.44815432419331,125.105753269759,0.902749561448905,0.318733361705133,0.0598991911850897,1.36257076707543,2.14619014556246,0.0824742268041237,5.33333333333333,0.278846153846154,0.03125,0.875,0.84375,0.135449735449735,"male"
1.43126266622647,1.55273606904323,0.697385292969839,0.295617996320455,2.11244912750181,1.81683113118136,8.50258395965054,117.649247867768,0.907409603857736,0.336252053484189,0.0599041088253331,1.43126266622647,2.77425468364747,0.0655737704918033,5.33333333333333,0.382172131147541,0.03125,3.9375,3.90625,0.0540350877192982,"male"
2.53817247035724,2.20866995993568,1.97109935184895,0.453924914675768,4.22899771424993,3.77507279957416,10.5714551508489,291.281328407335,0.956264470202924,0.552936257833103,0.0600557347277453,2.53817247035724,2.19710139072461,0.0627450980392157,5.33333333333333,1.05668103448276,0.03125,6.96875,6.9375,0.134559371401477,"male"
1.39921723918114,1.42342067155371,0.737612969019235,0.352621584555333,2.2865632802335,1.93394169567817,7.20307230609553,134.526506614869,0.914240329682563,0.291822944048511,0.0599395154200513,1.39921723918114,2.94182953257819,0.0672268907563025,5.33333333333333,0.34271694214876,0.03125,6.09375,6.0625,0.0422680412371134,"male"
2.229147185532,2.07083487771072,1.36921738537118,0.475351391921397,3.68316730349345,3.20781591157205,9.2809475109683,243.324095540961,0.951136041841664,0.541142627074923,0.0599413209606987,2.229147185532,2.19948903282938,0.0816326530612245,5.33333333333333,0.888586956521739,0.03125,7,6.96875,0.0841026993757144,"male"
0.985038148827643,1.03278787977668,0.619018918466432,0.382286957977566,1.29944751381215,0.917160555834589,6.82649168867588,73.1727326052479,0.86743580852723,0.168868276352916,0.127975891511803,0.985038148827643,1.28817628066466,0.0680851063829787,5.33333333333333,0.369140625,0.03125,1.21875,1.1875,0.177631578947368,"male"
0.976267804046436,1.02359497862228,0.555590004340547,0.3589632293669,1.35121225274385,0.992249023376946,5.37204397270062,42.1276945669208,0.862312506838742,0.164153520785165,0.134556954176226,0.976267804046436,0.910025361025584,0.114285714285714,5.33333333333333,0.126953125,0.03125,0.59375,0.5625,0.138888888888889,"male"
0.968590997854488,1.0934559498182,0.551928007115576,0.368440328572176,1.06613299848271,0.697692669910532,7.32227894858385,82.0774964793139,0.84683742402038,0.17252175488169,0.133312405169257,0.968590997854488,1.28247726573866,0.0627450980392157,5.33333333333333,0.303856382978723,0.03125,0.6875,0.65625,0.252834467120181,"male"
1.34985742164278,1.24624556734321,1.02798883880661,0.394848679974243,1.99257351362953,1.59772483365529,4.29994742604834,32.0402087307575,0.905723798377817,0.294673673508434,0.411976819059884,1.34985742164278,1.60633533229473,0.0637450199203187,5.33333333333333,0.669270833333333,0.03125,6.46875,6.4375,0.0311488673139159,"male"
1.08689683089,1.05404064085556,0.627615984491342,0.382737806758602,1.57289509626823,1.19015728950963,6.85096743163995,73.5240161120391,0.87876368769054,0.193877190321412,0.126756840111028,1.08689683089,1.94401200990428,0.108843537414966,5.33333333333333,0.368055555555556,0.03125,0.65625,0.625,0.197222222222222,"male"
0.925009122220871,1.00160095697657,0.552198349742895,0.348228165982381,1.09184039542392,0.743612229441543,8.74777093113166,130.643476264893,0.854865785408347,0.132679619008381,0.134212938972376,0.925009122220871,0.475562172153103,0.0669456066945607,5.33333333333333,0.295343137254902,0.03125,2.15625,2.125,0.124264705882353,"male"
1.20062986201769,1.12220331353209,0.710255336961072,0.399079112599414,1.80962745918794,1.41054834658853,6.16356046855016,53.3983712332773,0.873508676683119,0.231652826884716,0.119547928003349,1.20062986201769,0.587032711964321,0.0647773279352227,5.33333333333333,0.39,0.03125,0.65625,0.625,0.1375,"male"
1.10786258345083,1.04725529080725,0.679014283471982,0.408360801548684,1.49463715795532,1.08627635640663,6.66676782196371,77.1551971719231,0.877942226387822,0.185631217158504,0.132946162297912,1.10786258345083,1.62299796323023,0.0661157024793388,5.33333333333333,0.332908163265306,0.03125,0.6875,0.65625,0.169435215946844,"male"
1.31741668265702,1.48979206356091,0.529333798395535,0.283711196372515,2.13051970701081,1.8468085106383,6.36700685002811,56.5091082220823,0.885067628800134,0.32931548954669,0.13331008022323,1.31741668265702,2.41609274564871,0.115107913669065,5.33333333333333,0.358796296296296,0.03125,0.8125,0.78125,0.18,"male"
1.03780703915037,1.186478817501,0.517174335709657,0.278245841434435,1.50766904298985,1.22942320155541,6.34647293014385,55.1325100750669,0.862696451510726,0.187754691339141,0.134208252322316,1.03780703915037,1.43173646123903,0.0727272727272727,5.33333333333333,0.03125,0.03125,0.03125,0,0,"male"
0.956614813268167,1.13670952161996,0.606391497415739,0.40561985877557,0.95850622406639,0.55288636529082,7.1037075710988,75.9849435001429,0.828408408548906,0.190174250881888,0.135546334716459,0.956614813268167,1.64955179500634,0.126984126984127,5.33333333333333,0.381944444444444,0.03125,0.71875,0.6875,0.0984848484848485,"male"
1.02052050484662,0.979152431734599,0.691763939915361,0.41863925963819,1.33827837976096,0.919639120122774,7.97622024337021,115.248755228941,0.86454510861435,0.145946871457667,0.137376180067898,1.02052050484662,1.53438037798242,0.135593220338983,5.33333333333333,0.337622549019608,0.03125,0.84375,0.8125,0.147435897435897,"male"
1.20674568361889,1.25454110493112,0.602320510823859,0.316422675595702,1.80859679177698,1.49217411618128,7.22172459608577,82.0688650675758,0.889047554215072,0.244717887073472,0.132183460520168,1.20674568361889,0.914560749838071,0.1,5.33333333333333,0.653846153846154,0.03125,6.875,6.84375,0.0237442922374429,"male"
0.996801795042394,1.16086693427805,0.567725933963727,0.38282436831499,1.00957991009146,0.626755541776469,5.68541522566159,50.7355399386675,0.867428210740175,0.206024583559879,0.136940009300884,0.996801795042394,0.692778100319792,0.062992125984252,5.33333333333333,0.173295454545455,0.03125,1,0.96875,0.141654978962132,"male"
1.46870252656716,1.66618596365244,0.685408333126289,0.443837113965564,1.74282590871823,1.29898879475266,5.52184180891675,45.9794937004025,0.906701742234099,0.411663688173133,0.121220402991379,1.46870252656716,2.21281455764911,0.0663900414937759,5.33333333333333,0.503955696202532,0.03125,3.78125,3.75,0.091015625,"male"
1.09691807309808,1.1258269365961,0.66012849817755,0.398931241119417,1.36523135849756,0.966300117378143,4.57549869494442,32.9804281869503,0.886901533423797,0.249081590394554,0.121301044047693,1.09691807309808,1.61510868559969,0.0784313725490196,5.33333333333333,0.50390625,0.03125,2.125,2.09375,0.0675569520816968,"male"
1.36778107343104,1.6082079348829,0.614948951084472,0.401076852745467,1.83364656880175,1.43256971605628,4.89356318259186,34.7821997677968,0.900708019182897,0.431325596495475,0.121247523746635,1.36778107343104,1.40237690293246,0.0987654320987654,5.33333333333333,0.439338235294118,0.03125,2.1875,2.15625,0.110400682011935,"male"
1.20610554368523,1.37130337900675,0.630787715390927,0.386267729457273,1.50055679287305,1.11428906341578,5.91789724396521,50.5271861030544,0.888683421491592,0.322394820730065,0.537041378501934,1.20610554368523,1.75722971444918,0.0642570281124498,5.33333333333333,0.519301470588235,0.03125,3.09375,3.0625,0.0682617874736101,"male"
1.43702091910559,1.59525471030512,0.694019829137975,0.438812537501071,1.75725020714878,1.3184376696477,5.02440105290029,43.970642893665,0.90840902025663,0.417704431473335,0.121203462956084,1.43702091910559,2.33067790462113,0.0727272727272727,5.33333333333333,0.477822580645161,0.03125,1.84375,1.8125,0.112443778110945,"male"
1.12397093824312,1.32659152303655,0.569809208378038,0.338293604515557,1.48444278583757,1.14614918132201,6.09706847279781,62.8185387221591,0.885417779266422,0.302378247616592,0.121145682698139,1.12397093824312,2.89380024527438,0.0627450980392157,5.33333333333333,0.38054435483871,0.03125,0.8125,0.78125,0.176170212765957,"male"
0.885133868530767,1.11920693956411,0.459544858650711,0.250126054657299,0.969209049043665,0.719082994386366,5.16963660347874,41.6264334196726,0.863498448440869,0.177093992601553,0.121180543883828,0.885133868530767,2.66435107376284,0.0941176470588235,5.33333333333333,0.307692307692308,0.03125,0.6875,0.65625,0.193197278911565,"male"
1.13341819716999,1.37630766779641,0.586873112193529,0.332199515633078,1.23565267082097,0.903453155187896,4.86309988468996,34.9880696440578,0.885960458230409,0.319682531558764,0.121146153636834,1.13341819716999,1.65309127975218,0.0816326530612245,5.33333333333333,0.592690677966102,0.03125,5.40625,5.375,0.0664275111331024,"male"
1.6991097439568,1.6130628700291,1.26714348916089,0.46195251437841,2.40086270461584,1.93891019023743,3.77570163044492,25.5847912954877,0.935275074935034,0.534101946405222,0.059873175047928,1.6991097439568,1.52816815767161,0.0820512820512821,5.33333333333333,0.57109375,0.03125,2.71875,2.6875,0.186751233262861,"male"
2.12674266720282,1.92168961465537,1.49192086387641,0.515606526365571,3.38302987309845,2.86742334673288,3.77060461896329,23.4728418449649,0.953881791905483,0.637774440795361,0.0601403010956097,2.12674266720282,1.46939420192039,0.064,5.33333333333333,1.3876329787234,0.03125,5.6875,5.65625,0.163762572602352,"male"
2.10999096594729,1.77678664880498,1.68447171343499,0.596438990646335,3.12156756594183,2.5251285752955,5.45271277339251,64.3996448614101,0.954388951556696,0.624843426307045,0.102529399380432,2.10999096594729,1.31017567354458,0.0650406504065041,5.33333333333333,0.927662037037037,0.03125,4.40625,4.375,0.125087108013937,"male"
2.05628903108215,1.85803686981544,1.55150606999543,0.539213694316046,3.13572408188144,2.5965103875654,3.51961957575983,25.1392137890015,0.95285089969169,0.653240859761432,0.0600904149946665,2.05628903108215,2.22156938916863,0.0824742268041237,5.33333333333333,0.650102459016393,0.03125,5.625,5.59375,0.0658504695114703,"male"
2.3162597353782,2.01430522153824,1.73857860386779,0.517489247796926,3.85674757135553,3.3392583235586,4.0812732198462,28.4608351157912,0.9592469356839,0.655267745396106,0.0600018045655508,2.3162597353782,2.2585518609036,0.0714285714285714,5.33333333333333,0.910472972972973,0.03125,5.8125,5.78125,0.102286902286902,"male"
1.75113293869695,1.70255110078868,1.10497831859894,0.539312245789774,2.41890483713738,1.87959259134761,3.62272545361634,21.0214716074043,0.937660927788324,0.545082826956314,0.0600020168745168,1.75113293869695,1.20861036735806,0.0677966101694915,5.33333333333333,0.695101351351351,0.03125,5.09375,5.0625,0.0553564317005177,"male"
1.97830273291576,1.94447333388999,1.06731332786309,0.516938225295979,3.03803774469581,2.52109951939984,3.44787401717429,20.7622994704345,0.944143138536942,0.539562235674763,0.0598991911850897,1.97830273291576,2.745499585661,0.0761904761904762,5.33333333333333,1.07291666666667,0.03125,7,6.96875,0.148930665746809,"male"
2.00205739872105,1.79309772635561,1.37569302597024,0.522565898258924,3.34135784456765,2.81879194630872,3.38244500004201,25.1614218953085,0.953159331994858,0.60981717541682,0.0599163505495574,2.00205739872105,1.71840400423807,0.0637450199203187,5.33333333333333,1.00320512820513,0.03125,6.5625,6.53125,0.0539872408293461,"male"
1.95558611776733,1.63368993910236,1.41370032619824,0.590847401128598,3.18457582323389,2.59372842210529,4.069986534256,32.6540046244424,0.946908087853805,0.532492974838235,0.117836138955689,1.95558611776733,1.77972643037876,0.0632411067193676,5.33333333333333,0.725090579710145,0.03125,4.53125,4.5,0.123427672955975,"male"
2.39742880058791,1.6869283036129,2.4605563918158,0.681579974354686,3.56966047834086,2.88808050398617,3.47906331539305,22.944604629292,0.956597478426345,0.63761997857771,0.114734905502592,2.39742880058791,1.5702257581169,0.0627450980392157,5.33333333333333,0.981370192307692,0.03125,4.53125,4.5,0.196263227513228,"male"
1.90926737659675,1.77842903117604,1.31820186870915,0.344849019529214,3.46659582147011,3.12174680194089,4.32884674391191,26.6692779093151,0.942312372111043,0.507904819712815,0.0116493563780727,1.90926737659675,1.19941600280633,0.0627450980392157,5.33333333333333,1.2015625,0.03125,5.5,5.46875,0.0755555555555556,"male"
2.49535750875364,1.90116549783889,2.22027730157298,0.57306986676291,4.17507293452435,3.60200306776144,4.30904709169781,37.2496493112233,0.961406839265201,0.648174417775609,0.111792835874763,2.49535750875364,2.26647609868513,0.0634920634920635,5.33333333333333,1.27223557692308,0.03125,4.875,4.84375,0.234058514628657,"male"
1.72316822528815,1.53396973501377,1.22357054018622,0.537900433628021,2.46431812834045,1.92641769471243,3.32593229514018,18.4223267006335,0.937474211839058,0.474878756252193,0.431073313388685,1.72316822528815,1.63553455599358,0.0672268907563025,5.33333333333333,1.20777027027027,0.03125,4.71875,4.6875,0.134408602150538,"male"
1.9906978640082,1.67948050114266,1.57297441883085,0.418903803131991,3.22084427584865,2.80194047271666,5.19748793710384,44.5045279335183,0.945151464185506,0.499232340043006,0.113024024900302,1.9906978640082,1.89306709544772,0.0666666666666667,5.33333333333333,0.819767441860465,0.03125,4.59375,4.5625,0.0819283456269758,"male"
2.08188145292235,1.69051268756847,1.59785968466713,0.584015169225175,3.37863321125224,2.79461804202707,3.28792520766175,19.7989369846947,0.955467692719843,0.587394914026047,0.115821190160783,2.08188145292235,1.14809277809852,0.0677966101694915,5.33333333333333,1.15266393442623,0.03125,4.75,4.71875,0.126098121367752,"male"
2.09160719724577,1.57712226370337,1.96987297185896,0.546764342189081,3.17474800464646,2.62798366245738,3.6157383996473,24.5496662933773,0.950003864309749,0.516598059432017,0.284464345936224,2.09160719724577,1.37239290391253,0.0695652173913043,5.33333333333333,1.02251344086022,0.03125,6.875,6.84375,0.129923896499239,"male"
1.85275503750204,1.43161427533375,1.58224520700591,0.564616131889483,2.71627760793166,2.15166147604217,3.26033916907083,20.5489098095294,0.941803091120321,0.461216160754556,0.112403211520329,1.85275503750204,1.37344278360734,0.0653061224489796,5.33333333333333,0.700120192307692,0.03125,2.71875,2.6875,0.161240310077519,"male"
1.7763930779637,1.55288644118891,1.19845822875583,0.517344926496952,2.74829688060237,2.23095195410541,3.45296929836893,21.4112469636459,0.94372095005955,0.480707202009037,0.109335783434923,1.7763930779637,1.17070409536249,0.0737327188940092,5.33333333333333,0.800145348837209,0.03125,6.78125,6.75,0.0820540935672515,"male"
1.39818204073691,1.72076581045578,0.520414548298788,0.316190848650763,1.96394211967149,1.64775127102073,8.28082902575841,105.04023574225,0.881629696552102,0.411556694863777,0.165897536175205,1.39818204073691,4.39649321266968,0.25,5.33333333333333,0.296527777777778,0.03125,1.25,1.21875,0.115018315018315,"male"
1.37532523657037,1.64072179143706,0.573235401682311,0.344538583445081,1.91330915518713,1.56877057174205,5.96690247651283,51.0557839665964,0.900221867152248,0.367290074632964,0.483100694867731,1.37532523657037,3.11089285107595,0.0946745562130177,5.33333333333333,0.428209459459459,0.03125,5,4.96875,0.0603990457601388,"male"
1.05411105394977,1.33139198757074,0.516845639181885,0.334007952570299,1.07735898473773,0.743351032167433,5.67479198250101,43.2546493774042,0.858964756243102,0.247385439971251,0.298507107312079,1.05411105394977,2.78580867949639,0.0869565217391304,5.33333333333333,0.404910714285714,0.03125,3.25,3.21875,0.0471343564046351,"male"
1.36630098811155,1.56891276566902,0.642629508340843,0.37539286577727,1.90388799753841,1.52849513176114,5.6465831873271,47.3851212292802,0.901661125302872,0.444429577974161,0.513857447416427,1.36630098811155,1.41353790201149,0.125,5.33333333333333,0.344572368421053,0.03125,1.0625,1.03125,0.125,"male"
1.21408584486289,1.39988828040656,0.580385364024358,0.398757120662869,1.59540348934802,1.19664636868515,5.31316310225862,38.9354513958861,0.89023935139029,0.328177633928256,0.129502312541295,1.21408584486289,3.04255273296346,0.0737327188940092,5.33333333333333,0.422108208955224,0.03125,3.21875,3.1875,0.0584795321637427,"male"
1.22714098365906,1.31988420835355,0.66359225247624,0.42821911216265,1.50318803384529,1.07496892168264,5.21610191582685,40.7975421792895,0.897114408452476,0.314699261205746,0.560712996751815,1.22714098365906,2.00204336020834,0.0647773279352227,5.33333333333333,0.405113636363636,0.03125,0.625,0.59375,0.18546365914787,"male"
2.44253391534225,2.47050829103273,0.699552926148778,0.359070893139265,5.04722847826818,4.68815758512891,6.14456753023779,48.1336425606746,0.907024553677799,0.415303432175727,0,2.44253391534225,3.77917962042562,0.0669456066945607,5.33333333333333,1.42708333333333,0.03125,6.6875,6.65625,0.121544079290558,"male"
1.30601261947265,1.55470011555524,0.512814651847196,0.221206320180577,1.93145518443384,1.71024886425326,13.3585938691606,298.094036275773,0.887232853410683,0.351181736850695,0.0842024057830224,1.30601261947265,3.80286763741309,0.0952380952380952,5.33333333333333,0.162234042553191,0.03125,3.375,3.34375,0.0307229562788699,"male"
2.7104599362622,2.56936680909926,0.919312236501244,0.376542896327526,5.44084929141058,5.06430639508305,6.24416220256507,58.6065619693018,0.913467411854311,0.37588953772836,0.374765073398689,2.7104599362622,4.07298582911658,0.10958904109589,5.33333333333333,1.06756756756757,0.03125,6.90625,6.875,0.0909090909090909,"male"
0.920202952529823,1.41831990119838,0.392183656736813,0.29148550274541,0.617232726278914,0.325747223533504,6.13768163950795,48.3066673313907,0.832328223904097,0.192226380729496,0.321225372058933,0.920202952529823,3.15342227977134,0.120300751879699,5.33333333333333,0.600367647058824,0.03125,6.65625,6.625,0.0327125704484195,"male"
2.93983916971662,2.580394997519,2.04481567940862,0.421627273611516,5.57834840968777,5.15672113607626,5.83444344574824,55.4888016379011,0.927544971529701,0.403055785233716,0.403754498589631,2.93983916971662,3.28941728069876,0.0686695278969957,5.33333333333333,1.98958333333333,0.03125,7,6.96875,0.0920943364889553,"male"
1.98763878289029,2.27976388211518,0.549846424914879,0.3285078216148,3.67358746636825,3.34507964475345,7.48886817455234,87.2791525654213,0.903337472315558,0.384729941411365,0.240505726326817,1.98763878289029,2.86336014332064,0.0888888888888889,5.33333333333333,0.602163461538462,0.03125,6.5,6.46875,0.0565436978480457,"male"
2.13731943128013,2.32795753128812,0.502795100499391,0.325573306169097,4.40915302243534,4.08357971626624,7.66432303215629,81.2260166902794,0.902131699107408,0.410015160683645,0.320181867872494,2.13731943128013,2.81725786865794,0.0714285714285714,5.33333333333333,1.20049157303371,0.03125,7,6.96875,0.115797241301016,"male"
2.80788081626496,2.41423475951842,2.07756387463809,0.529969015086097,5.27853405800782,4.74856504292173,4.06406623663654,25.923439926668,0.945455960198725,0.479792303693482,0,2.80788081626496,2.73924886363746,0.0647773279352227,5.33333333333333,1.265625,0.03125,6.71875,6.6875,0.0951021114572516,"male"
1.76456450163069,2.14676030182856,0.560354051162338,0.331922964692151,2.8809211166229,2.54899815193075,5.67050868658586,43.4819084029665,0.89154992541275,0.356500961307271,0.316943877054761,1.76456450163069,2.71857355463149,0.062992125984252,5.33333333333333,1.11740654205607,0.03125,6.875,6.84375,0.0649054142204827,"male"
2.58847668094086,2.52980394363269,0.842145954485865,0.401895862045783,5.35923896601566,4.95734310396988,4.67997123187693,30.3510373542255,0.921254078558876,0.463396909320024,0.49366365255975,2.58847668094086,3.65501154904772,0.0669456066945607,5.33333333333333,1.35963114754098,0.03125,7,6.96875,0.0940157723828669,"male"
1.60182421284893,1.88656281118108,0.622381863133834,0.312170546251808,2.18307132527872,1.87090077902692,15.4334784878107,727.958410596293,0.899777254104831,0.382199434996866,0.0899612818957877,1.60182421284893,4.25436414554108,0.0689655172413793,5.33333333333333,0.356823979591837,0.03125,4.71875,4.6875,0.0577289377289377,"male"
1.27683796668422,1.67004784225251,0.507113868545039,0.267924616317582,1.4191351401782,1.15121052386061,8.48671241997203,192.652247145818,0.884860802017847,0.360339938472061,0.0899612818957877,1.27683796668422,3.21652790936007,0.08,5.33333333333333,0.378360215053763,0.03125,4.6875,4.65625,0.0480724207897612,"male"
1.29426241075854,1.5370758009983,0.486012623704512,0.285098314241928,1.98205148185667,1.69695316761474,9.0669783805627,201.106134978194,0.880602454449773,0.33690165433049,0.0900023377230577,1.29426241075854,3.7815181353193,0.0935672514619883,5.33333333333333,0.38512323943662,0.03125,3.59375,3.5625,0.0522328548644338,"male"
1.53854969520989,1.96125878128738,0.533452193192987,0.263046012480285,1.79700107431027,1.53395506182998,11.0900778950715,359.573667886631,0.891411970277934,0.294537239574289,0.0899220553612654,1.53854969520989,3.58254377546764,0.0714285714285714,5.33333333333333,0.407967032967033,0.03125,6.875,6.84375,0.0423674932084851,"male"
1.46400619434834,1.86735297852372,0.55185550376479,0.269025636428827,1.75423538902833,1.4852097525995,14.0602553573329,624.895393901559,0.892927671490285,0.332523843384298,0.0900412334169953,1.46400619434834,3.68944967558002,0.0769230769230769,5.33333333333333,0.425,0.03125,6.46875,6.4375,0.0464632454923717,"male"
1.37541837721181,1.75679311037871,0.548395874717679,0.290484094805301,1.52613676562628,1.23565267082097,8.58014968091864,184.097002132632,0.883518995654194,0.335317717433277,0.0899072083594111,1.37541837721181,2.93406703996982,0.0751173708920188,5.33333333333333,0.330853174603175,0.03125,5.3125,5.28125,0.0630067937760246,"male"
